KWMTBOMO	NCBI Gene ID
KWMTBOMO05019.mrna1.p1	101743589
KWMTBOMO05021.mrna1.p1	101735502
KWMTBOMO05024.mrna1.p1	119628902
KWMTBOMO05026.mrna1.p1	101747028
KWMTBOMO05027.mrna1.p1	119628925
KWMTBOMO05030.mrna1.p1	119630976
KWMTBOMO05031.mrna1.p1	101742680
KWMTBOMO05033.mrna1.p1	101742536
KWMTBOMO05034.mrna1.p1	101742009
KWMTBOMO05035.mrna1.p1	101742151
KWMTBOMO05036.mrna1.p1	100302622
KWMTBOMO05037.mrna1.p1	101741622
KWMTBOMO05038.mrna1.p1	101741481
KWMTBOMO05040.mrna1.p1	101741000
KWMTBOMO05041.mrna1.p1	101740676
KWMTBOMO05044.mrna1.p1	693094
KWMTBOMO05046.mrna1.p1	101745757
KWMTBOMO05047.mrna1.p1	110384719
KWMTBOMO05048.mrna1.p1	778516
KWMTBOMO05049.mrna1.p1	101740540
KWMTBOMO05052.mrna1.p1	100126154
KWMTBOMO05055.mrna1.p1	692517
KWMTBOMO05056.mrna1.p1	692990
KWMTBOMO05058.mrna1.p1	101745326
KWMTBOMO05060.mrna1.p1	101740051
KWMTBOMO05061.mrna1.p1	101745032
KWMTBOMO05065.mrna1.p1	101739355
KWMTBOMO05067.mrna1.p1	119628908
KWMTBOMO05068.mrna1.p1	692701
KWMTBOMO05069.mrna1.p1	119628329
KWMTBOMO05073.mrna1.p1	101744890
KWMTBOMO05074.mrna1.p1	101744747
KWMTBOMO05075.mrna1.p1	732989
KWMTBOMO05077.mrna1.p1	101738474
KWMTBOMO05079.mrna1.p1	101744458
KWMTBOMO05080.mrna1.p1	101746572
KWMTBOMO05081.mrna1.p1	692672
KWMTBOMO05082.mrna1.p1	110385501
KWMTBOMO05083.mrna1.p1	101746196
KWMTBOMO05086.mrna1.p1	101738295
KWMTBOMO05087.mrna1.p1	110384853
KWMTBOMO05088.mrna1.p1	101746282
KWMTBOMO05089.mrna1.p1	733073
KWMTBOMO05092.mrna1.p1	733097
KWMTBOMO05095.mrna1.p1	100187555
KWMTBOMO05096.mrna1.p1	105841316
KWMTBOMO05100.mrna1.p1	100127126
KWMTBOMO05102.mrna1.p1	101737902
KWMTBOMO05105.mrna1.p1	101745858
KWMTBOMO05107.mrna1.p1	101737480
KWMTBOMO05108.mrna1.p1	101745603
KWMTBOMO05110.mrna1.p1	733104
KWMTBOMO05111.mrna1.p1	101745370
KWMTBOMO05112.mrna1.p1	101744642
KWMTBOMO05114.mrna1.p1	101737337
KWMTBOMO05115.mrna1.p1	101744309
KWMTBOMO05126.mrna1.p1	101744166
KWMTBOMO05127.mrna1.p1	101736517
KWMTBOMO05131.mrna1.p1	100307004
KWMTBOMO05134.mrna1.p1	101736262
KWMTBOMO05136.mrna1.p1	101743671
KWMTBOMO05140.mrna1.p1	101743532
KWMTBOMO05141.mrna1.p1	101743153
KWMTBOMO05142.mrna1.p1	110384856
KWMTBOMO05146.mrna1.p1	105841306
KWMTBOMO05149.mrna1.p1	101743067
KWMTBOMO05150.mrna1.p1	101742823
KWMTBOMO05152.mrna1.p1	101742384
KWMTBOMO05153.mrna1.p1	101742246
KWMTBOMO05154.mrna1.p1	101741905
KWMTBOMO05155.mrna1.p1	119628374
KWMTBOMO05156.mrna1.p1	110386649
KWMTBOMO05160.mrna1.p1	101735865
KWMTBOMO05161.mrna1.p1	101735593
KWMTBOMO05162.mrna1.p1	692442
KWMTBOMO05163.mrna1.p1	101741517
KWMTBOMO05165.mrna1.p1	101741286
KWMTBOMO05167.mrna1.p1	101735316
KWMTBOMO05175.mrna1.p1	101746698
KWMTBOMO05181.mrna1.p1	101746556
KWMTBOMO05182.mrna1.p1	101740224
KWMTBOMO05183.mrna1.p1	101738455
KWMTBOMO05184.mrna1.p1	101743654
KWMTBOMO05185.mrna1.p1	101738586
KWMTBOMO05186.mrna1.p1	101743798
KWMTBOMO05187.mrna1.p1	101738811
KWMTBOMO05189.mrna1.p1	101739046
KWMTBOMO05192.mrna1.p1	101739556
KWMTBOMO05193.mrna1.p1	101740204
KWMTBOMO05194.mrna1.p1	101740336
KWMTBOMO05195.mrna1.p1	101740468
KWMTBOMO05196.mrna1.p1	101740694
KWMTBOMO05199.mrna1.p1	101740835
KWMTBOMO05200.mrna1.p1	100174930
KWMTBOMO05203.mrna1.p1	101741451
KWMTBOMO05204.mrna1.p1	101741225
KWMTBOMO05205.mrna1.p1	101741082
KWMTBOMO05209.mrna1.p1	101744670
KWMTBOMO05210.mrna1.p1	101744812
KWMTBOMO05212.mrna1.p1	101745397
KWMTBOMO05213.mrna1.p1	101742516
KWMTBOMO05214.mrna1.p1	101745539
KWMTBOMO05215.mrna1.p1	101742750
KWMTBOMO05216.mrna1.p1	101742903
KWMTBOMO05221.mrna1.p1	101743237
KWMTBOMO05226.mrna1.p1	101745836
KWMTBOMO05227.mrna1.p1	101743373
KWMTBOMO05231.mrna1.p1	101746119
KWMTBOMO05232.mrna1.p1	101743516
KWMTBOMO05236.mrna1.p1	101744189
KWMTBOMO05237.mrna1.p1	101744043
KWMTBOMO05242.mrna1.p1	101744335
KWMTBOMO05243.mrna1.p1	101744477
KWMTBOMO05247.mrna1.p1	101746262
KWMTBOMO05248.mrna1.p1	101744622
KWMTBOMO05250.mrna1.p1	101744907
KWMTBOMO05251.mrna1.p1	101745150
KWMTBOMO05253.mrna1.p1	101745396
KWMTBOMO05254.mrna1.p1	101745778
KWMTBOMO05257.mrna1.p1	101745922
KWMTBOMO05258.mrna1.p1	101746307
KWMTBOMO05259.mrna1.p1	101746538
KWMTBOMO05260.mrna1.p1	101746674
KWMTBOMO05262.mrna1.p1	101746813
KWMTBOMO05271.mrna1.p1	101735345
KWMTBOMO05272.mrna1.p1	101735843
KWMTBOMO05273.mrna1.p1	101735484
KWMTBOMO05274.mrna1.p1	101735619
KWMTBOMO05276.mrna1.p1	101735759
KWMTBOMO05281.mrna1.p1	101735890
KWMTBOMO05286.mrna1.p1	101736333
KWMTBOMO05287.mrna1.p1	101736454
KWMTBOMO05293.mrna1.p1	100174935
KWMTBOMO05299.mrna1.p1	101737879
KWMTBOMO05300.mrna1.p1	101738272
KWMTBOMO05303.mrna1.p1	101738673
KWMTBOMO05310.mrna1.p1	101739086
KWMTBOMO05316.mrna1.p1	110386082
KWMTBOMO05320.mrna1.p1	733039
KWMTBOMO05321.mrna1.p1	101739472
KWMTBOMO05322.mrna1.p1	100329145
KWMTBOMO05323.mrna1.p1	105842327
KWMTBOMO05324.mrna1.p1	101737031
KWMTBOMO05326.mrna1.p1	105842328
KWMTBOMO05327.mrna1.p1	101737166
KWMTBOMO05328.mrna1.p1	101736106
KWMTBOMO05329.mrna1.p1	110386044
KWMTBOMO05330.mrna1.p1	101737315
KWMTBOMO05341.mrna1.p1	100379511
KWMTBOMO05350.mrna1.p1	101737880
KWMTBOMO05351.mrna1.p1	101740469
KWMTBOMO05355.mrna1.p1	692436
KWMTBOMO05356.mrna1.p1	101738013
KWMTBOMO05357.mrna1.p1	101738141
KWMTBOMO05358.mrna1.p1	119628865
KWMTBOMO05360.mrna1.p1	101740885
KWMTBOMO05361.mrna1.p1	101738273
KWMTBOMO05363.mrna1.p1	101738410
KWMTBOMO05364.mrna1.p1	101741026
KWMTBOMO05369.mrna1.p1	100127035
KWMTBOMO05370.mrna1.p1	101741452
KWMTBOMO05371.mrna1.p1	101741594
KWMTBOMO05372.mrna1.p1	101741734
KWMTBOMO05376.mrna1.p1	692371
KWMTBOMO05377.mrna1.p2	100379461
KWMTBOMO05384.mrna1.p1	101739231
KWMTBOMO05385.mrna1.p1	101743135
KWMTBOMO05386.mrna1.p1	101743278
KWMTBOMO05391.mrna1.p1	101745345
KWMTBOMO05392.mrna1.p1	101745491
KWMTBOMO05393.mrna1.p1	119628993
KWMTBOMO05394.mrna1.p1	101736678
KWMTBOMO05398.mrna1.p1	100187557
KWMTBOMO05400.mrna1.p1	105842214
KWMTBOMO05401.mrna1.p1	101736944
KWMTBOMO05404.mrna1.p1	101746208
KWMTBOMO05407.mrna1.p1	101737217
KWMTBOMO05408.mrna1.p1	100379509
KWMTBOMO05410.mrna1.p1	101737453
KWMTBOMO05411.mrna1.p1	101737596
KWMTBOMO05412.mrna1.p1	101737830
KWMTBOMO05415.mrna1.p1	733036
KWMTBOMO05416.mrna1.p1	101738268
KWMTBOMO05417.mrna1.p1	101746636
KWMTBOMO05422.mrna1.p1	101738540
KWMTBOMO05426.mrna1.p1	101738671
KWMTBOMO05429.mrna1.p1	101738809
KWMTBOMO05431.mrna1.p1	101739042
KWMTBOMO05435.mrna1.p1	101735662
KWMTBOMO05437.mrna1.p1	101739420
KWMTBOMO05438.mrna1.p1	101735378
KWMTBOMO05439.mrna1.p1	101742591
KWMTBOMO05445.mrna1.p1	101739750
KWMTBOMO05446.mrna1.p1	101739887
KWMTBOMO05447.mrna1.p1	101740019
KWMTBOMO05449.mrna1.p1	101740245
KWMTBOMO05451.mrna1.p1	101740511
KWMTBOMO05452.mrna1.p1	101736062
KWMTBOMO05453.mrna1.p1	101736199
KWMTBOMO05456.mrna1.p1	100529237
KWMTBOMO05462.mrna1.p1	101741588
KWMTBOMO05463.mrna1.p1	101741446
KWMTBOMO05464.mrna1.p1	101741313
KWMTBOMO05469.mrna1.p1	101741879
KWMTBOMO05470.mrna1.p1	101742170
KWMTBOMO05471.mrna1.p1	101742311
KWMTBOMO05472.mrna1.p1	101736727
KWMTBOMO05478.mrna1.p1	101742849
KWMTBOMO05479.mrna1.p1	101742990
KWMTBOMO05480.mrna1.p1	101743132
KWMTBOMO05481.mrna1.p1	101743276
KWMTBOMO05483.mrna1.p1	101743417
KWMTBOMO05484.mrna1.p1	100862775
KWMTBOMO05488.mrna1.p1	101737121
KWMTBOMO05497.mrna1.p1	101737408
KWMTBOMO05503.mrna1.p1	101743894
KWMTBOMO05504.mrna1.p1	101737694
KWMTBOMO05505.mrna1.p1	101744038
KWMTBOMO05506.mrna1.p1	101744281
KWMTBOMO05507.mrna1.p1	101744423
KWMTBOMO05509.mrna1.p1	101744809
KWMTBOMO05510.mrna1.p1	101744955
KWMTBOMO05511.mrna1.p1	100188931
KWMTBOMO05513.mrna1.p1	101745101
KWMTBOMO05515.mrna1.p1	101745732
KWMTBOMO05517.mrna1.p1	101746064
KWMTBOMO05518.mrna1.p1	101746207
KWMTBOMO05519.mrna1.p1	101746349
KWMTBOMO05524.mrna1.p1	101746635
KWMTBOMO05527.mrna1.p1	101738223
KWMTBOMO05528.mrna1.p1	101746999
KWMTBOMO05530.mrna1.p1	101747135
KWMTBOMO05531.mrna1.p1	101735341
KWMTBOMO05532.mrna1.p1	101735480
KWMTBOMO05535.mrna1.p1	101735616
KWMTBOMO05537.mrna1.p1	105842222
KWMTBOMO05538.mrna1.p1	101736016
KWMTBOMO05539.mrna1.p1	101735888
KWMTBOMO05541.mrna1.p1	100302733
KWMTBOMO05546.mrna1.p1	101736241
KWMTBOMO05547.mrna1.p1	101738626
KWMTBOMO05551.mrna1.p1	778498
KWMTBOMO05555.mrna1.p1	101736371
KWMTBOMO05559.mrna1.p1	101736582
KWMTBOMO05561.mrna1.p1	101736726
KWMTBOMO05562.mrna1.p1	101736945
KWMTBOMO05563.mrna1.p1	105842216
KWMTBOMO05564.mrna1.p1	692807
KWMTBOMO05565.mrna1.p1	101737218
KWMTBOMO05566.mrna1.p1	692970
KWMTBOMO05567.mrna1.p1	101737649
KWMTBOMO05568.mrna1.p1	101739189
KWMTBOMO05572.mrna1.p1	101739327
KWMTBOMO05573.mrna1.p1	101737921
KWMTBOMO05574.mrna1.p1	101737788
KWMTBOMO05576.mrna1.p1	101738180
KWMTBOMO05588.mrna1.p1	101738858
KWMTBOMO05591.mrna1.p1	101738990
KWMTBOMO05592.mrna1.p1	101739366
KWMTBOMO05593.mrna1.p1	101739509
KWMTBOMO05594.mrna1.p1	101739650
KWMTBOMO05597.mrna1.p1	101740065
KWMTBOMO05598.mrna1.p1	101740200
KWMTBOMO05599.mrna1.p1	101740333
KWMTBOMO05600.mrna1.p1	101740154
KWMTBOMO05601.mrna1.p1	101740298
KWMTBOMO05607.mrna1.p1	101740425
KWMTBOMO05609.mrna1.p1	101740556
KWMTBOMO05610.mrna1.p1	101741170
KWMTBOMO05611.mrna1.p1	101740938
KWMTBOMO05612.mrna1.p1	101741314
KWMTBOMO05615.mrna1.p1	101740557
KWMTBOMO05616.mrna1.p1	100146108
KWMTBOMO05619.mrna1.p1	119629001
KWMTBOMO05620.mrna1.p1	101740978
KWMTBOMO05621.mrna1.p1	101741826
KWMTBOMO05623.mrna1.p1	101741975
KWMTBOMO05624.mrna1.p1	101742115
KWMTBOMO05625.mrna1.p1	101742270
KWMTBOMO05626.mrna1.p1	101742408
KWMTBOMO05633.mrna1.p1	101741542
KWMTBOMO05636.mrna1.p1	101743557
KWMTBOMO05645.mrna1.p1	105842530
KWMTBOMO05647.mrna1.p1	101743850
KWMTBOMO05648.mrna1.p1	100174917
KWMTBOMO05649.mrna1.p1	692474
KWMTBOMO05651.mrna1.p1	101744143
KWMTBOMO05652.mrna1.p1	101744282
KWMTBOMO05654.mrna1.p1	101744762
KWMTBOMO05655.mrna1.p1	101744905
KWMTBOMO05656.mrna1.p1	101745048
KWMTBOMO05660.mrna1.p1	101745195
KWMTBOMO05661.mrna1.p1	733075
KWMTBOMO05665.mrna1.p1	101737159
KWMTBOMO05667.mrna1.p1	101735813
KWMTBOMO05668.mrna1.p1	101735943
KWMTBOMO05669.mrna1.p1	778526
KWMTBOMO05670.mrna1.p1	101737447
KWMTBOMO05672.mrna1.p1	100101157
KWMTBOMO05673.mrna1.p1	101736520
KWMTBOMO05674.mrna1.p1	100127056
KWMTBOMO05675.mrna1.p1	692700
KWMTBOMO05677.mrna1.p1	101737293
KWMTBOMO05678.mrna1.p1	101737436
KWMTBOMO05683.mrna1.p1	101737810
KWMTBOMO05684.mrna1.p1	692577
KWMTBOMO05687.mrna1.p1	119629027
KWMTBOMO05688.mrna1.p1	101738436
KWMTBOMO05689.mrna1.p1	101746609
KWMTBOMO05692.mrna1.p1	101738838
KWMTBOMO05693.mrna1.p1	101746749
KWMTBOMO05694.mrna1.p1	101739118
KWMTBOMO05697.mrna1.p1	101739258
KWMTBOMO05699.mrna1.p1	101739631
KWMTBOMO05700.mrna1.p1	101739775
KWMTBOMO05701.mrna1.p1	101739912
KWMTBOMO05702.mrna1.p1	100379328
KWMTBOMO05709.mrna1.p1	101740317
KWMTBOMO05711.mrna1.p1	732914
KWMTBOMO05713.mrna1.p1	101740449
KWMTBOMO05715.mrna1.p1	101740582
KWMTBOMO05716.mrna1.p1	101740915
KWMTBOMO05717.mrna1.p1	101741057
KWMTBOMO05718.mrna1.p1	692871
KWMTBOMO05719.mrna1.p1	100328606
KWMTBOMO05720.mrna1.p1	101741800
KWMTBOMO05721.mrna1.p1	101741291
KWMTBOMO05723.mrna1.p1	732857
KWMTBOMO05724.mrna1.p1	101742095
KWMTBOMO05725.mrna1.p1	101742249
KWMTBOMO05727.mrna1.p1	101746893
KWMTBOMO05728.mrna1.p1	100302607
KWMTBOMO05730.mrna1.p1	101747026
KWMTBOMO05731.mrna1.p1	101742876
KWMTBOMO05732.mrna1.p1	101735369
KWMTBOMO05733.mrna1.p1	101735499
KWMTBOMO05734.mrna1.p1	101743020
KWMTBOMO05736.mrna1.p1	101743166
KWMTBOMO05737.mrna1.p1	101743306
KWMTBOMO05738.mrna1.p1	692465
KWMTBOMO05739.mrna1.p1	100884168
KWMTBOMO05740.mrna1.p1	101743448
KWMTBOMO05745.mrna1.p1	119628353
KWMTBOMO05747.mrna1.p1	101743585
KWMTBOMO05748.mrna1.p1	101743725
KWMTBOMO05749.mrna1.p1	100174852
KWMTBOMO05753.mrna1.p1	101736312
KWMTBOMO05754.mrna1.p1	767622
KWMTBOMO05755.mrna1.p1	767622
KWMTBOMO05757.mrna1.p1	101745224
KWMTBOMO05758.mrna1.p1	101745373
KWMTBOMO05759.mrna1.p1	101745517
KWMTBOMO05761.mrna1.p1	101745661
KWMTBOMO05762.mrna1.p1	101745811
KWMTBOMO05763.mrna1.p1	101746037
KWMTBOMO05764.mrna1.p1	101736434
KWMTBOMO05766.mrna1.p1	101746180
KWMTBOMO05767.mrna1.p1	101745993
KWMTBOMO05771.mrna1.p1	101740142
KWMTBOMO05783.mrna1.p1	101746695
KWMTBOMO05784.mrna1.p1	101746833
KWMTBOMO05785.mrna1.p1	101746974
KWMTBOMO05787.mrna1.p1	101747107
KWMTBOMO05791.mrna1.p1	101740486
KWMTBOMO05795.mrna1.p1	100036578
KWMTBOMO05796.mrna1.p1	101740852
KWMTBOMO05797.mrna1.p1	101740993
KWMTBOMO05798.mrna1.p1	733030
KWMTBOMO05803.mrna1.p1	101735729
KWMTBOMO05804.mrna1.p1	101741140
KWMTBOMO05806.mrna1.p1	101741420
KWMTBOMO05807.mrna1.p1	101741557
KWMTBOMO05808.mrna1.p1	101741704
KWMTBOMO05811.mrna1.p1	101742088
KWMTBOMO05813.mrna1.p1	101742243
KWMTBOMO05816.mrna1.p1	101742380
KWMTBOMO05818.mrna1.p1	101742529
KWMTBOMO05819.mrna1.p1	105842971
KWMTBOMO05820.mrna1.p1	692823
KWMTBOMO05821.mrna1.p1	101742673
KWMTBOMO05830.mrna1.p1	101742967
KWMTBOMO05832.mrna1.p1	101743104
KWMTBOMO05833.mrna1.p1	101736126
KWMTBOMO05834.mrna1.p1	101743490
KWMTBOMO05835.mrna1.p1	100529123
KWMTBOMO05836.mrna1.p1	101743720
KWMTBOMO05837.mrna1.p1	101743872
KWMTBOMO05840.mrna1.p1	101736393
KWMTBOMO05842.mrna1.p1	101744020
KWMTBOMO05843.mrna1.p1	101744164
KWMTBOMO05844.mrna1.p1	101744306
KWMTBOMO05845.mrna1.p1	101744450
KWMTBOMO05847.mrna1.p1	693080
KWMTBOMO05848.mrna1.p1	101744598
KWMTBOMO05849.mrna1.p1	101744739
KWMTBOMO05850.mrna1.p1	110386901
KWMTBOMO05851.mrna1.p1	101737049
KWMTBOMO05852.mrna1.p1	101744885
KWMTBOMO05855.mrna1.p1	101745122
KWMTBOMO05856.mrna1.p1	101745365
KWMTBOMO05859.mrna1.p1	101745855
KWMTBOMO05860.mrna1.p1	692509
KWMTBOMO05871.mrna1.p1	101746928
KWMTBOMO05872.mrna1.p1	101746786
KWMTBOMO05874.mrna1.p1	101746224
KWMTBOMO05876.mrna1.p1	101746080
KWMTBOMO05883.mrna1.p1	101742431
KWMTBOMO05885.mrna1.p1	101745699
KWMTBOMO05888.mrna1.p1	101745551
KWMTBOMO05889.mrna1.p1	101742286
KWMTBOMO05890.mrna1.p1	101745315
KWMTBOMO05891.mrna1.p1	101745170
KWMTBOMO05892.mrna1.p1	101744916
KWMTBOMO05893.mrna1.p1	101744594
KWMTBOMO05894.mrna1.p1	101744446
KWMTBOMO05895.mrna1.p1	101742139
KWMTBOMO05903.mrna1.p1	100862765
KWMTBOMO05909.mrna1.p1	101741278
KWMTBOMO05910.mrna1.p1	101741135
KWMTBOMO05911.mrna1.p1	101740990
KWMTBOMO05912.mrna1.p1	101735902
KWMTBOMO05913.mrna1.p1	101736115
KWMTBOMO05914.mrna1.p1	101743908
KWMTBOMO05916.mrna1.p1	101738907
KWMTBOMO05920.mrna1.p1	101743337
KWMTBOMO05921.mrna1.p1	101743201
KWMTBOMO05922.mrna1.p1	101743054
KWMTBOMO05928.mrna1.p1	101742239
KWMTBOMO05929.mrna1.p1	101741846
KWMTBOMO05931.mrna1.p1	692847
KWMTBOMO05932.mrna1.p1	100270768
KWMTBOMO05941.mrna1.p1	105842177
KWMTBOMO05944.mrna1.p1	101740169
KWMTBOMO05951.mrna1.p1	101741134
KWMTBOMO05957.mrna1.p1	101740845
KWMTBOMO05959.mrna1.p1	101740989
KWMTBOMO05961.mrna1.p1	105842776
KWMTBOMO05963.mrna1.p1	119628396
KWMTBOMO05966.mrna1.p1	101738777
KWMTBOMO05969.mrna1.p1	101740571
KWMTBOMO05970.mrna1.p1	101738641
KWMTBOMO05972.mrna1.p1	101739767
KWMTBOMO05973.mrna1.p1	101739903
KWMTBOMO05974.mrna1.p1	101740037
KWMTBOMO05977.mrna1.p1	692516
KWMTBOMO05978.mrna1.p1	101739623
KWMTBOMO05979.mrna1.p1	692602
KWMTBOMO05980.mrna1.p1	101738512
KWMTBOMO05982.mrna1.p1	101739342
KWMTBOMO05983.mrna1.p1	101739203
KWMTBOMO05984.mrna1.p1	101738913
KWMTBOMO05985.mrna1.p1	101738776
KWMTBOMO05986.mrna1.p1	101738239
KWMTBOMO05991.mrna1.p1	101738424
KWMTBOMO05992.mrna1.p1	101737894
KWMTBOMO05993.mrna1.p1	101738027
KWMTBOMO05994.mrna1.p1	101737757
KWMTBOMO05998.mrna1.p1	101737615
KWMTBOMO05999.mrna1.p1	101737843
KWMTBOMO06000.mrna1.p1	101737472
KWMTBOMO06003.mrna1.p1	101737091
KWMTBOMO06011.mrna1.p1	101736427
KWMTBOMO06012.mrna1.p1	101736301
KWMTBOMO06016.mrna1.p1	101737422
KWMTBOMO06026.mrna1.p1	101736166
KWMTBOMO06028.mrna1.p1	101736743
KWMTBOMO06029.mrna1.p1	101735950
KWMTBOMO06030.mrna1.p1	101736603
KWMTBOMO06031.mrna1.p1	101736469
KWMTBOMO06032.mrna1.p1	101735677
KWMTBOMO06033.mrna1.p1	101735536
KWMTBOMO06034.mrna1.p1	101747060
KWMTBOMO06035.mrna1.p1	101746927
KWMTBOMO06036.mrna1.p1	101736349
KWMTBOMO06037.mrna1.p1	101736218
KWMTBOMO06038.mrna1.p1	101746688
KWMTBOMO06039.mrna1.p1	100101162
KWMTBOMO06040.mrna1.p1	101746408
KWMTBOMO06044.mrna1.p1	101736079
KWMTBOMO06045.mrna1.p1	101735951
KWMTBOMO06046.mrna1.p1	101746272
KWMTBOMO06049.mrna1.p1	101746129
KWMTBOMO06052.mrna1.p1	101735678
KWMTBOMO06056.mrna1.p1	101745847
KWMTBOMO06057.mrna1.p1	101745986
KWMTBOMO06058.mrna1.p1	101745698
KWMTBOMO06059.mrna1.p1	101745456
KWMTBOMO06063.mrna1.p1	101735404
KWMTBOMO06064.mrna1.p1	101745314
KWMTBOMO06067.mrna1.p1	101747196
KWMTBOMO06069.mrna1.p1	101745169
KWMTBOMO06070.mrna1.p1	101739802
KWMTBOMO06071.mrna1.p1	101739938
KWMTBOMO06075.mrna1.p1	101738376
KWMTBOMO06076.mrna1.p1	101738690
KWMTBOMO06077.mrna1.p1	101738917
KWMTBOMO06081.mrna1.p1	101739152
KWMTBOMO06082.mrna1.p1	101739385
KWMTBOMO06083.mrna1.p1	101739625
KWMTBOMO06086.mrna1.p1	101739769
KWMTBOMO06087.mrna1.p1	101739905
KWMTBOMO06089.mrna1.p1	101740040
KWMTBOMO06090.mrna1.p1	101740172
KWMTBOMO06091.mrna1.p1	101740439
KWMTBOMO06092.mrna1.p1	101740309
KWMTBOMO06093.mrna1.p1	101740573
KWMTBOMO06094.mrna1.p1	101736386
KWMTBOMO06096.mrna1.p1	105841930
KWMTBOMO06097.mrna1.p1	733109
KWMTBOMO06100.mrna1.p1	101740956
KWMTBOMO06104.mrna1.p1	101741234
KWMTBOMO06105.mrna1.p1	101741373
KWMTBOMO06107.mrna1.p1	119629165
KWMTBOMO06108.mrna1.p1	101741651
KWMTBOMO06109.mrna1.p1	101741790
KWMTBOMO06110.mrna1.p1	101741938
KWMTBOMO06112.mrna1.p1	101737181
KWMTBOMO06113.mrna1.p1	101742241
KWMTBOMO06114.mrna1.p1	101737330
KWMTBOMO06117.mrna1.p1	101742376
KWMTBOMO06118.mrna1.p1	101742525
KWMTBOMO06119.mrna1.p1	101742669
KWMTBOMO06120.mrna1.p1	101742963
KWMTBOMO06123.mrna1.p1	101743248
KWMTBOMO06125.mrna1.p1	100302627
KWMTBOMO06126.mrna1.p1	101743619
KWMTBOMO06127.mrna1.p1	119629181
KWMTBOMO06128.mrna1.p1	101743870
KWMTBOMO06129.mrna1.p1	101737758
KWMTBOMO06130.mrna1.p1	101744162
KWMTBOMO06134.mrna1.p1	101744304
KWMTBOMO06135.mrna1.p1	101744447
KWMTBOMO06136.mrna1.p1	101744595
KWMTBOMO06137.mrna1.p1	101744735
KWMTBOMO06138.mrna1.p1	101744881
KWMTBOMO06139.mrna1.p1	101738427
KWMTBOMO06140.mrna1.p1	101745020
KWMTBOMO06143.mrna1.p1	101745848
KWMTBOMO06144.mrna1.p1	101745988
KWMTBOMO06146.mrna1.p1	733067
KWMTBOMO06150.mrna1.p1	101746507
KWMTBOMO06154.mrna1.p1	101747157
KWMTBOMO06155.mrna1.p1	101746930
KWMTBOMO06156.mrna1.p1	101735363
KWMTBOMO06159.mrna1.p1	101740083
KWMTBOMO06161.mrna1.p1	110385619
KWMTBOMO06168.mrna1.p1	101735854
KWMTBOMO06171.mrna1.p1	101736254
KWMTBOMO06172.mrna1.p1	101736385
KWMTBOMO06181.mrna1.p1	101740762
KWMTBOMO06182.mrna1.p1	101736746
KWMTBOMO06183.mrna1.p1	100526764
KWMTBOMO06184.mrna1.p1	105842011
KWMTBOMO06189.mrna1.p1	101741474
KWMTBOMO06190.mrna1.p1	105842001
KWMTBOMO06191.mrna1.p1	101737282
KWMTBOMO06193.mrna1.p1	101737670
KWMTBOMO06196.mrna1.p1	101738066
KWMTBOMO06197.mrna1.p1	101745615
KWMTBOMO06204.mrna1.p1	101738643
KWMTBOMO06205.mrna1.p1	101738779
KWMTBOMO06206.mrna1.p1	101738918
KWMTBOMO06207.mrna1.p1	101739061
KWMTBOMO06208.mrna1.p1	101739208
KWMTBOMO06209.mrna1.p1	101739346
KWMTBOMO06210.mrna1.p1	105841979
KWMTBOMO06215.mrna1.p1	105841987
KWMTBOMO06217.mrna1.p1	101740482
KWMTBOMO06221.mrna1.p1	101743914
KWMTBOMO06222.mrna1.p1	101740761
KWMTBOMO06224.mrna1.p1	101744060
KWMTBOMO06225.mrna1.p1	101741193
KWMTBOMO06226.mrna1.p1	101741417
KWMTBOMO06229.mrna1.p1	692659
KWMTBOMO06230.mrna1.p1	105841955
KWMTBOMO06234.mrna1.p1	101744349
KWMTBOMO06235.mrna1.p1	101744492
KWMTBOMO06236.mrna1.p1	101742242
KWMTBOMO06237.mrna1.p1	101744779
KWMTBOMO06238.mrna1.p1	101744922
KWMTBOMO06239.mrna1.p1	101742623
KWMTBOMO06242.mrna1.p1	101742763
KWMTBOMO06243.mrna1.p1	101742918
KWMTBOMO06244.mrna1.p1	732888
KWMTBOMO06247.mrna1.p1	101743205
KWMTBOMO06248.mrna1.p1	101743341
KWMTBOMO06249.mrna1.p1	105841962
KWMTBOMO06256.mrna1.p1	101744059
KWMTBOMO06257.mrna1.p1	101744204
KWMTBOMO06258.mrna1.p1	101744348
KWMTBOMO06259.mrna1.p1	101745796
KWMTBOMO06260.mrna1.p1	105841964
KWMTBOMO06262.mrna1.p1	119629130
KWMTBOMO06269.mrna1.p1	101746508
KWMTBOMO06270.mrna1.p1	110385496
KWMTBOMO06271.mrna1.p1	101746790
KWMTBOMO06272.mrna1.p1	101744736
KWMTBOMO06273.mrna1.p1	101744882
KWMTBOMO06276.mrna1.p1	101745271
KWMTBOMO06280.mrna1.p1	101745647
KWMTBOMO06282.mrna1.p1	119630918
KWMTBOMO06285.mrna1.p1	101735407
KWMTBOMO06287.mrna1.p1	101745795
KWMTBOMO06289.mrna1.p1	101745938
KWMTBOMO06291.mrna1.p1	101746228
KWMTBOMO06298.mrna1.p1	101746604
KWMTBOMO06300.mrna1.p1	101735304
KWMTBOMO06310.mrna1.p1	101741562
KWMTBOMO06314.mrna1.p1	101737574
